lat,lon
32.98621717,-96.63477117
32.986215,-96.6347715
32.98621267,-96.63476933
32.98621,-96.63477717
32.98620317,-96.63479417
32.98619117,-96.6348145
32.98618783,-96.63480217
32.98618533,-96.63478783
32.98618367,-96.63478683
32.98618167,-96.634792
32.98618133,-96.634794
32.98618067,-96.634794
32.98617933,-96.63479367
32.98617783,-96.63479267
32.98617617,-96.63478933
32.98617983,-96.63478
32.98618183,-96.63477383
32.98618117,-96.63477717
32.98618217,-96.63477583
32.9861805,-96.63477833
32.9861785,-96.634781
32.98617467,-96.63478933
32.9861725,-96.63479267
32.98617083,-96.6347955
32.98616933,-96.6347885
32.986167,-96.63478583
32.98616483,-96.6347855
32.9861225,-96.63480917
32.98611233,-96.63480783
32.986099,-96.63481183
32.98608683,-96.63482067
32.98607767,-96.634829
32.98607067,-96.63483367
32.98606217,-96.6348415
32.98605817,-96.63484667
32.98605533,-96.63484867
32.98605283,-96.63485317
32.98605,-96.63485933
32.98604883,-96.634872
32.98604533,-96.6348845
32.98604367,-96.6349055
32.98604267,-96.63493483
32.9860435,-96.6349665
32.9860455,-96.635004
32.9860475,-96.635046
32.98604983,-96.63509
32.9860525,-96.635136
32.986056,-96.63518267
32.9860595,-96.63523067
32.98606183,-96.63528017
32.98606433,-96.635329
32.98606667,-96.63537833
32.9860685,-96.6354275
32.98607033,-96.63547633
32.9860725,-96.6355235
32.98607517,-96.63557167
32.98607767,-96.6356225
32.98607983,-96.63567433
32.98608233,-96.63572633
32.986084,-96.6357755
32.98608583,-96.63582217
32.98608633,-96.63586933
32.98608767,-96.6359155
32.98608867,-96.635965
32.9860895,-96.63601317
32.98609,-96.6360585
32.98609017,-96.6361005
32.98609167,-96.6361345
32.986093,-96.636163
32.98609367,-96.636188
32.9860935,-96.6362075
32.986093,-96.63622317
32.98609267,-96.63623183
32.98609217,-96.636233
32.98609217,-96.63623117
32.98609233,-96.6362305
32.9860925,-96.63623067
32.98609267,-96.63622983
32.98609267,-96.63623
32.9860915,-96.63623033
32.9860895,-96.63623183
32.986087,-96.63623417
32.9860875,-96.63623267
32.986088,-96.63623133
32.98609,-96.63622917
32.9860915,-96.63622733
32.9860915,-96.636227
32.98609317,-96.636225
32.98609433,-96.63622417
32.98609433,-96.63622383
32.98609583,-96.63622283
32.98609717,-96.636222
32.98609633,-96.63622283
32.98609583,-96.63622317
32.98609533,-96.63622383
32.98609583,-96.636224
32.986096,-96.63622383
32.98609617,-96.63622433
32.9860965,-96.63622417
32.98609683,-96.636224
32.98609667,-96.63622433
32.9860975,-96.63622433
32.986097,-96.6362245
32.986096,-96.63622517
32.986096,-96.63622483
32.98609533,-96.636226
32.9860955,-96.63622567
32.98609483,-96.636226
32.98609483,-96.63622633
32.9860945,-96.63622683
32.98609383,-96.63622717
32.98609417,-96.636227
32.9860945,-96.63622633
32.98609517,-96.6362255
32.98609567,-96.63622483
32.986097,-96.63622383
32.98609667,-96.63622383
32.98609767,-96.636223
32.98609783,-96.63622333
32.98609717,-96.63622433
32.98609733,-96.63622467
32.9860975,-96.6362245
32.98609767,-96.6362255
32.986097,-96.63622933
32.98609683,-96.6362355
32.986097,-96.63624267
32.986097,-96.6362545
32.9860965,-96.63627267
32.98609583,-96.6362955
32.9860935,-96.63632167
32.9860825,-96.63634983
32.98605983,-96.63637517
32.98603117,-96.63639533
32.98600083,-96.63640917
32.98596667,-96.636422
32.98593083,-96.63643417
32.98589767,-96.63644433
32.98587217,-96.63645367
32.985849,-96.63646317
32.98582817,-96.63647967
32.98581017,-96.63650567
32.98579633,-96.63654567
32.98579167,-96.63659617
32.98579467,-96.6366545
32.98580233,-96.636723
32.98581117,-96.63680083
32.985822,-96.6368795
32.98582983,-96.63695667
32.9858375,-96.6370315
32.985856,-96.637101
32.98587367,-96.63716633
32.9858905,-96.63722983
32.98590883,-96.63729417
32.98592917,-96.63735767
32.98594883,-96.63742433
32.98595883,-96.63750217
32.985968,-96.6375815
32.985977,-96.63765767
32.98598283,-96.63772717
32.98597967,-96.63779633
32.98597917,-96.63785817
32.98597433,-96.6379225
32.985973,-96.63799
32.985972,-96.638052
32.9859755,-96.63811283
32.985976,-96.63817767
32.985977,-96.63824117
32.98598133,-96.63830383
32.98598733,-96.63836567
32.98599333,-96.63843217
32.98600083,-96.6384975
32.98600483,-96.6385635
32.9860075,-96.63862617
32.98601067,-96.63868733
32.9860135,-96.6387505
32.9860155,-96.63881567
32.9860185,-96.63888217
32.9860195,-96.638952
32.98601717,-96.63902417
32.986016,-96.63909217
32.986014,-96.6391605
32.98601283,-96.63922417
32.986009,-96.63928783
32.98600517,-96.63935117
32.98599817,-96.6394165
32.985988,-96.63948533
32.985978,-96.63955433
32.98597267,-96.6396185
32.985966,-96.63968633
32.98596383,-96.6397535
32.98596367,-96.63981733
32.9859665,-96.63987933
32.98596983,-96.63994133
32.98597283,-96.64000467
32.98597567,-96.64007017
32.985979,-96.64013467
32.98598167,-96.640199
32.98598417,-96.64026017
32.98598583,-96.64031833
32.98598717,-96.64037167
32.98598683,-96.64042283
32.98598817,-96.6404695
32.9859915,-96.64051117
32.98599567,-96.6405475
32.98600233,-96.6405735
32.98601467,-96.64058733
32.9860205,-96.6406105
32.9860305,-96.64063367
32.986052,-96.6406545
32.98607683,-96.64067917
32.98612117,-96.6406805
32.9861785,-96.64067617
32.98623783,-96.640681
32.986298,-96.6406905
32.9863605,-96.64069417
32.98642617,-96.64069917
32.9864895,-96.64068783
32.98654133,-96.64067783
32.986593,-96.64067417
32.9866405,-96.64066933
32.98668967,-96.64066583
32.98674417,-96.640662
32.98680433,-96.64065583
32.9868695,-96.64064817
32.98693617,-96.64064033
32.98700583,-96.64063533
32.98706917,-96.64063283
32.987136,-96.640632
32.9872015,-96.64063117
32.98726667,-96.64062833
32.98732933,-96.64062367
32.98739267,-96.64062167
32.98745533,-96.640612
32.98751767,-96.64060767
32.98758083,-96.64060283
32.98764183,-96.64060083
32.9877065,-96.64059567
32.98777633,-96.64058867
32.987848,-96.64058433
32.987921,-96.64057933
32.987997,-96.64057517
32.98807017,-96.64057
32.98814017,-96.64056683
32.98820633,-96.64056267
32.98827167,-96.640558
32.98833867,-96.6405545
32.9884075,-96.640552
32.98848183,-96.64055067
32.9885555,-96.64054683
32.98862717,-96.64054383
32.98869917,-96.64053883
32.98876683,-96.6405335
32.9888395,-96.640531
32.98891483,-96.64052783
32.98899167,-96.64052217
32.9890745,-96.64051783
32.98915767,-96.64051233
32.98924317,-96.64050833
32.98933,-96.640507
32.98941983,-96.64050883
32.98950833,-96.64051233
32.9895925,-96.64051467
32.98967717,-96.64051133
32.9897585,-96.64051
32.989847,-96.64049833
32.98992633,-96.64049767
32.990015,-96.640496
32.99010067,-96.64049367
32.99018833,-96.64049133
32.99027283,-96.640487
32.99036017,-96.6404825
32.990446,-96.640473
32.990537,-96.640465
32.99063133,-96.640466
32.9907365,-96.6404585
32.99083167,-96.640452
32.990926,-96.640446
32.991025,-96.64043617
32.99112267,-96.64042867
32.991225,-96.64042317
32.99132917,-96.64041917
32.99142917,-96.640415
32.9915365,-96.64040533
32.9916375,-96.640397
32.9917395,-96.64038567
32.99183467,-96.64037217
32.99193133,-96.64035633
32.99202167,-96.64033983
32.99211033,-96.64032117
32.99220083,-96.64030183
32.99228033,-96.64028267
32.99234833,-96.64026233
32.99242283,-96.64024133
32.992489,-96.640223
32.9925565,-96.64020533
32.992624,-96.64018717
32.99268783,-96.64017267
32.99274317,-96.6401635
32.992801,-96.6401525
32.99286,-96.64014167
32.99292217,-96.64013
32.99298783,-96.64011783
32.99305467,-96.64010367
32.99312967,-96.6400835
32.99319433,-96.6400765
32.99325883,-96.64007467
32.99332417,-96.6400675
32.99338967,-96.64006083
32.993463,-96.640051
32.99353183,-96.64004267
32.993603,-96.64003383
32.99367467,-96.640031
32.993747,-96.64002983
32.99382167,-96.64002583
32.99389167,-96.64002383
32.993956,-96.64002333
32.9940275,-96.640021
32.99411517,-96.64002583
32.99419167,-96.64002983
32.99426217,-96.64003767
32.99433617,-96.640049
32.99441283,-96.640057
32.99448867,-96.64006583
32.99456883,-96.64007183
32.994655,-96.64007867
32.994739,-96.64009117
32.99481867,-96.6401105
32.99491717,-96.64011567
32.9950175,-96.64012467
32.99511483,-96.64013683
32.99521383,-96.6401525
32.99530883,-96.64016983
32.99540117,-96.6401905
32.99548717,-96.64021117
32.995575,-96.64023567
32.99565633,-96.64026067
32.99573633,-96.64028933
32.99581417,-96.64031617
32.99589417,-96.64034583
32.99597333,-96.64037717
32.9960525,-96.64040883
32.99613183,-96.640445
32.99620917,-96.64048033
32.99628183,-96.64051767
32.99635333,-96.64055333
32.99642633,-96.64058633
32.99649783,-96.640622
32.996567,-96.64065883
32.99663817,-96.64069333
32.99670833,-96.64072783
32.99677733,-96.64076333
32.99684717,-96.6407975
32.99691633,-96.64083067
32.99698333,-96.64085983
32.9970485,-96.64089083
32.99711567,-96.64092283
32.99718433,-96.64095967
32.99725883,-96.64099633
32.99733683,-96.64103633
32.997411,-96.64107667
32.9974855,-96.641113
32.99755317,-96.641153
32.99761183,-96.64118283
32.99766233,-96.64120417
32.99771,-96.64121533
32.99774517,-96.641207
32.9977545,-96.64116667
32.99776767,-96.64111233
32.9977815,-96.64103583
32.9977765,-96.64095567
32.99776667,-96.64086767
32.99775317,-96.64076133
32.99774583,-96.640651
32.99772633,-96.64054833
32.9977175,-96.64044567
32.997691,-96.64035267
32.99764867,-96.6402665
32.997597,-96.64019467
32.997535,-96.64014217
32.99748533,-96.640072
32.99743517,-96.64000517
32.99737767,-96.6399395
32.99732717,-96.63987083
32.99727933,-96.6398055
32.99723833,-96.6397455
32.99719683,-96.6396815
32.99715733,-96.63961917
32.9971195,-96.6395605
32.99709267,-96.63949033
32.99705733,-96.639428
32.99702,-96.63936683
32.9969825,-96.63930533
32.996944,-96.63924333
32.99691133,-96.63918033
32.996877,-96.63911583
32.99683883,-96.63905467
32.99680033,-96.63899367
32.99676,-96.6389365
32.99671883,-96.63888183
32.99668383,-96.63882183
32.99664833,-96.63876933
32.996611,-96.63871633
32.9965745,-96.63866467
32.9965345,-96.63861467
32.99649817,-96.63856817
32.99643333,-96.63855333
32.99638683,-96.638522
32.99635083,-96.6384825
32.99630267,-96.63844633
32.99626317,-96.63840683
32.99621617,-96.63837383
32.996168,-96.638339
32.9961235,-96.63830983
32.99607367,-96.63827983
32.99602883,-96.63823433
32.995977,-96.63820167
32.995924,-96.63817
32.99587417,-96.6381395
32.99582333,-96.6381135
32.9957735,-96.63808617
32.99571867,-96.63805567
32.99566267,-96.63802817
32.99557467,-96.6380335
32.99551433,-96.6380075
32.99545767,-96.637982
32.99539867,-96.63795667
32.99533983,-96.63792883
32.99528167,-96.637894
32.995223,-96.63786217
32.99516467,-96.63782417
32.99510867,-96.63777867
32.9950515,-96.63773017
32.99499883,-96.63767967
32.9949505,-96.637627
32.99490983,-96.637565
32.994878,-96.63751183
32.9948485,-96.63745367
32.99483167,-96.63739467
32.99480583,-96.63732967
32.99478267,-96.63727
32.994768,-96.63720083
32.99475583,-96.63713117
32.9947465,-96.63706783
32.9947445,-96.63700383
32.99475167,-96.636939
32.9947505,-96.6368715
32.99474583,-96.63681217
32.99473883,-96.636751
32.99474317,-96.63668183
32.994751,-96.63661567
32.99475433,-96.63655617
32.99475883,-96.63649433
32.99475583,-96.63643833
32.99476517,-96.6363705
32.99477383,-96.636303
32.99478117,-96.63624
32.994783,-96.63618533
32.99479083,-96.63612383
32.9948345,-96.63602917
32.99484,-96.635964
32.99484383,-96.63590183
32.99485017,-96.6358335
32.9948575,-96.6357645
32.99486117,-96.63569833
32.994833,-96.63565633
32.994833,-96.63559067
32.99483517,-96.63552317
32.99483967,-96.63545633
32.99484783,-96.6353945
32.99485667,-96.63533967
32.9948715,-96.6352925
32.99488733,-96.63526817
32.99492367,-96.63524917
32.99498683,-96.63523383
32.9950525,-96.635235
32.9951145,-96.63523683
32.99519283,-96.63523783
32.99527567,-96.6352375
32.995346,-96.6352405
32.99541317,-96.63524467
32.99547633,-96.635249
32.99553917,-96.63525583
32.99560033,-96.63526217
32.99566267,-96.635268
32.99572517,-96.635274
32.995788,-96.63527783
32.9958575,-96.63528183
32.99592667,-96.63528617
32.99599567,-96.63529233
32.99606167,-96.6352965
32.99612617,-96.6353
32.9961875,-96.63530267
32.9962525,-96.63530583
32.99631583,-96.63530383
32.99638267,-96.63529817
32.99645183,-96.63528967
32.99651933,-96.6352775
32.996585,-96.635264
32.996651,-96.63525217
32.9967205,-96.63524217
32.9967945,-96.6352345
32.996869,-96.635229
32.9969425,-96.63522567
32.99701583,-96.63522633
32.9970865,-96.63523033
32.99715117,-96.63523583
32.99721683,-96.63524083
32.9972775,-96.63524533
32.9973315,-96.6352505
32.99738467,-96.635255
32.99744533,-96.63526117
32.99750967,-96.635268
32.99757533,-96.63527467
32.99764533,-96.63528283
32.99771867,-96.63529133
32.9977945,-96.63529883
32.99786967,-96.6353055
32.9979445,-96.635313
32.9980185,-96.63532083
32.99808633,-96.63532683
32.99815283,-96.63533317
32.998217,-96.63533883
32.99827967,-96.635345
32.998342,-96.635351
32.99840583,-96.635358
32.99846967,-96.63536433
32.99853383,-96.63537
32.99859733,-96.63537467
32.99866217,-96.63538133
32.99872717,-96.63538767
32.998792,-96.63539483
32.998856,-96.63540367
32.99892033,-96.63541433
32.99898417,-96.63542667
32.99904733,-96.63543983
32.99911133,-96.635457
32.999178,-96.63548267
32.999247,-96.6355015
32.99931533,-96.63552517
32.99938183,-96.6355445
32.99944917,-96.63556083
32.99951833,-96.63557517
32.99958733,-96.635586
32.999654,-96.635593
32.99971783,-96.63559483
32.99977967,-96.635593
32.9998385,-96.63558483
32.99989717,-96.6355755
32.99995867,-96.63556633
33.00001917,-96.6355555
33.00007933,-96.63554467
33.00013967,-96.63553383
33.00020033,-96.63552183
33.00026183,-96.63550983
33.00032517,-96.63549733
33.00039067,-96.63548417
33.00045767,-96.635471
33.00052483,-96.6354575
33.00059233,-96.63544417
33.00066,-96.635431
33.000726,-96.63541767
33.000793,-96.63540517
33.00086017,-96.6353925
33.00093083,-96.635383
33.00100683,-96.6353775
33.0010825,-96.63537367
33.00116217,-96.63537317
33.00124583,-96.63537667
33.00132733,-96.6353835
33.00140267,-96.63539183
33.00146883,-96.63539667
33.001534,-96.6354035
33.00159333,-96.6354075
33.0016455,-96.63540967
33.00169183,-96.63541083
33.00172933,-96.6354115
33.00176333,-96.63541367
33.00179117,-96.635415
33.00181767,-96.63541667
33.0018395,-96.63541767
33.00185433,-96.63541683
33.00186067,-96.635417
33.00186267,-96.63541633
33.00186617,-96.63541667
33.00187283,-96.63541667
33.00188733,-96.63541683
33.001906,-96.63541517
33.00192317,-96.6354095
33.0019405,-96.63539767
33.00195033,-96.6353715
33.00194967,-96.635329
33.00194067,-96.6352735
33.00193167,-96.63521183
33.00191517,-96.63515183
33.001899,-96.6350905
33.001887,-96.63502633
33.00186967,-96.63496467
33.00184867,-96.63490267
33.0018305,-96.63483283
33.00181583,-96.634762
33.00179733,-96.63469167
33.0017795,-96.63461917
33.001763,-96.63454667
33.00173983,-96.63447633
33.00172417,-96.63439883
33.00171017,-96.63432867
33.00169067,-96.63426417
33.001669,-96.63420233
33.0016505,-96.634132
33.00162767,-96.63406933
33.0016045,-96.63399967
33.00158283,-96.633927
33.00156083,-96.63386017
33.00154083,-96.63378983
33.00151717,-96.63372567
33.0014945,-96.63365817
33.0014765,-96.633585
33.001461,-96.633503
33.00144217,-96.63342033
33.00141667,-96.63335183
33.00139417,-96.63328617
33.00137283,-96.633216
33.00134033,-96.63315483
33.00131833,-96.63308833
33.00130033,-96.63300883
33.001282,-96.63293133
33.00125033,-96.63286883
33.00122267,-96.63280183
33.00119667,-96.6327355
33.00116533,-96.6326675
33.0011285,-96.63260167
33.00109983,-96.63252967
33.001081,-96.63245983
33.00105667,-96.6323915
33.00103283,-96.6323155
33.00100983,-96.63223617
33.00098683,-96.63215233
33.000963,-96.63207867
33.00094517,-96.632005
33.0009235,-96.63193167
33.00090733,-96.63185333
33.00089,-96.63178133
33.00088133,-96.6317035
33.00086733,-96.631628
33.0008575,-96.63154883
33.00084433,-96.63147283
33.00083183,-96.6313935
33.00081533,-96.63131567
33.0008,-96.6312335
33.00078417,-96.631155
33.0007725,-96.6310745
33.00076533,-96.63099283
33.00075733,-96.63091017
33.00074367,-96.63083583
33.0007345,-96.63075683
33.0007265,-96.63067417
33.00072417,-96.63058683
33.00071633,-96.63050217
33.0007115,-96.630416
33.00070667,-96.63033033
33.00069933,-96.63024767
33.00068533,-96.63016983
33.000674,-96.63009083
33.000667,-96.630008
33.0006585,-96.62992783
33.00065767,-96.62984367
33.0006565,-96.62976567
33.00065367,-96.629692
33.00065167,-96.62961983
33.00067483,-96.629528
33.00067983,-96.62945083
33.0006835,-96.629374
33.000686,-96.629298
33.00069183,-96.62921917
33.00070583,-96.62913617
33.0007115,-96.62906067
33.00070817,-96.62899317
33.0007175,-96.62891367
33.00071667,-96.62884233
33.00071683,-96.62876933
33.000719,-96.62869383
33.0007215,-96.62861783
33.000726,-96.62854017
33.00072833,-96.62846383
33.00073267,-96.62838617
33.00073433,-96.628312
33.00073767,-96.628235
33.0007235,-96.62817367
33.00072933,-96.6280945
33.00073,-96.62802217
33.00073167,-96.62795183
33.000733,-96.62788583
33.00073583,-96.6278165
33.0007335,-96.62775233
33.0007385,-96.62767883
33.00074083,-96.62760733
33.00073867,-96.62753783
33.00073267,-96.62746983
33.00072817,-96.62739733
33.000725,-96.62732617
33.0007225,-96.6272585
33.00072033,-96.6271915
33.00071717,-96.6271265
33.0007145,-96.62706233
33.0007125,-96.62699967
33.00073517,-96.62691683
33.00068767,-96.62689817
33.00068367,-96.626843
33.00068083,-96.62678233
33.00068017,-96.62672633
33.000671,-96.62668033
33.00066467,-96.62663617
33.00066,-96.62658483
33.000649,-96.62654467
33.000646,-96.6264935
33.00064017,-96.62644583
33.00063483,-96.62639917
33.00063633,-96.62634017
33.00063767,-96.6262835
33.00063783,-96.62622867
33.00063217,-96.62618033
33.00063017,-96.62612683
33.00062617,-96.626074
33.000625,-96.6260165
33.00062133,-96.6259605
33.000611,-96.62591
33.000601,-96.625863
33.00059617,-96.62580717
33.00058783,-96.62575633
33.00058183,-96.625705
33.00057633,-96.6256545
33.00057233,-96.6256045
33.00056617,-96.62555717
33.00056033,-96.62550633
33.00055067,-96.625458
33.00053367,-96.625413
33.00049117,-96.6253975
33.00043683,-96.625401
33.00040317,-96.62539417
33.0003735,-96.62539083
33.00033817,-96.62539067
33.00030733,-96.6253915
33.00027433,-96.62539267
33.00024267,-96.62539267
33.00021133,-96.62539233
33.00018517,-96.62539117
33.00015733,-96.62539067
33.00012467,-96.62538917
33.00009333,-96.6253895
33.00005933,-96.625388
33.00002683,-96.62538883
32.99999283,-96.62538917
32.99996,-96.62539
32.99993267,-96.62538983
32.99990517,-96.6253905
32.999876,-96.62539133
32.99984633,-96.62539167
32.999816,-96.62539233
32.99978533,-96.62539383
32.999755,-96.6253945
32.9997255,-96.625396
32.9996975,-96.62539667
32.99966633,-96.62539833
32.99963883,-96.62539983
32.999611,-96.6254005
32.9995835,-96.6254015
32.99955767,-96.62540217
32.99952867,-96.6254045
32.99949817,-96.62540483
32.99946317,-96.62540467
32.999426,-96.62540933
32.9993905,-96.62541067
32.9993525,-96.62541217
32.999314,-96.62541433
32.99927217,-96.62541067
32.99923067,-96.625415
32.99918667,-96.62541467
32.99914517,-96.62541367
32.9991035,-96.62541517
32.9990615,-96.6254185
32.99901883,-96.62542083
32.9989755,-96.6254235
32.99893083,-96.62542533
32.99888683,-96.62542683
32.998842,-96.6254275
32.9987965,-96.62543033
32.998751,-96.6254315
32.998705,-96.6254345
32.9986575,-96.625439
32.99860667,-96.62544167
32.99855367,-96.62544483
32.99849667,-96.625452
32.99843733,-96.62545283
32.998375,-96.625461
32.99830867,-96.62545933
32.99823917,-96.62546417
32.9981655,-96.62546117
32.998093,-96.62546533
32.99801717,-96.62546517
32.99794517,-96.62547983
32.99786667,-96.625487
32.99778233,-96.62547983
32.99770167,-96.6254865
32.99762167,-96.62550033
32.99753617,-96.62550017
32.99745583,-96.62550767
32.9973795,-96.62551883
32.99730467,-96.6255185
32.997241,-96.625514
32.99718733,-96.62550933
32.997145,-96.62550183
32.99710267,-96.62548033
32.9970675,-96.62546083
32.99703567,-96.62544033
32.99702217,-96.62541667
32.997002,-96.62540017
32.996987,-96.625386
32.9969785,-96.62537467
32.9969655,-96.625365
32.9969655,-96.62535883
32.99695867,-96.62535167
32.9969485,-96.62533883
32.9969345,-96.625328
32.99692767,-96.62530317
32.99691267,-96.625269
32.99690183,-96.62522767
32.99689933,-96.62517367
32.99688983,-96.62512483
32.99687667,-96.62507417
32.9968505,-96.62504017
32.99681583,-96.62501717
32.9967565,-96.62503217
32.99668617,-96.62502967
32.99662733,-96.6250235
32.99656767,-96.62502133
32.99651067,-96.62502567
32.9964545,-96.6250375
32.9964015,-96.62505633
32.9963535,-96.62508283
32.99631167,-96.62511717
32.99627883,-96.62515533
32.99625567,-96.625194
32.99623617,-96.62523317
32.99622283,-96.625265
32.99621367,-96.62529233
32.9962045,-96.62531767
32.99619833,-96.6253375
32.99619367,-96.62535517
32.99618933,-96.62537517
32.99618317,-96.62540067
32.996184,-96.62542967
32.996188,-96.6254635
32.99619083,-96.625501
32.9961925,-96.62554267
